id,host_id,neighbourhood,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,availability_365
16106178,105001149,Noord-Oost,Entire home/apt,118,2,4,2017-07-30,0.2,0
16106196,6405450,Oud-Noord,Entire home/apt,75,2,15,2018-09-01,0.64,0
16107557,83895455,Oostelijk Havengebied - Indische Buurt,Entire home/apt,188,2,3,2017-01-11,0.13,0
16107730,1240786,De Baarsjes - Oud-West,Private room,90,2,40,2018-11-26,1.62,35
16107747,65859990,De Pijp - Rivierenbuurt,Entire home/apt,105,3,14,2017-08-28,0.59,0
16107987,24453709,De Baarsjes - Oud-West,Entire home/apt,195,2,6,2018-10-28,0.25,0
16109440,7651335,Oostelijk Havengebied - Indische Buurt,Entire home/apt,80,3,22,2018-04-13,0.94,0
16109517,105028943,Noord-West,Entire home/apt,125,1,6,2018-01-19,0.26,0
16109868,105031450,Centrum-Oost,Entire home/apt,150,7,22,2018-10-28,0.89,320
16110371,105036916,Bos en Lommer,Entire home/apt,160,2,10,2018-06-02,0.43,179
16111547,4799505,Oud-Noord,Entire home/apt,125,3,16,2018-08-28,0.66,22
16115206,685396,Westerpark,Entire home/apt,350,3,0,,,90
16115929,94014140,Watergraafsmeer,Entire home/apt,98,2,9,2017-04-09,0.37,0
16116438,78690716,De Pijp - Rivierenbuurt,Private room,44,4,30,2018-05-03,1.24,0
16117169,84449589,Centrum-West,Private room,149,2,9,2017-04-12,0.38,0
16117339,6025761,Watergraafsmeer,Entire home/apt,100,2,2,2017-06-18,0.08,0
16117851,31333795,Centrum-Oost,Entire home/apt,180,3,5,2018-09-23,0.21,6
16118201,53683687,Oostelijk Havengebied - Indische Buurt,Entire home/apt,50,3,10,2018-01-15,0.41,0
16119411,6751951,Oostelijk Havengebied - Indische Buurt,Entire home/apt,100,2,20,2018-09-24,0.99,49
16121305,4686163,De Baarsjes - Oud-West,Private room,80,2,4,2018-01-03,0.25,0
16127802,5274490,De Baarsjes - Oud-West,Entire home/apt,285,3,7,2018-04-02,0.35,11
16127815,14223348,Zuid,Private room,115,1,23,2018-09-30,0.98,65
16130364,15530883,Zuid,Private room,75,1,13,2018-11-30,3.05,328
16132185,15923462,De Pijp - Rivierenbuurt,Private room,50,2,45,2018-09-22,1.85,0
16132934,1215578,Westerpark,Entire home/apt,275,2,0,,,16
16137827,19215663,De Baarsjes - Oud-West,Private room,80,4,102,2018-11-10,4.21,17
16139238,5964794,Westerpark,Entire home/apt,100,3,8,2017-11-20,0.41,0
16139425,29255087,Oostelijk Havengebied - Indische Buurt,Entire home/apt,75,4,8,2018-10-16,0.33,0
16140076,105305158,Oud-Oost,Entire home/apt,125,4,13,2018-09-18,0.55,0
16141651,24294002,De Baarsjes - Oud-West,Entire home/apt,135,2,22,2018-06-21,0.94,10
16141714,92222686,Zuid,Entire home/apt,275,3,30,2018-09-17,1.27,311
16142106,34664846,Centrum-West,Entire home/apt,343,3,13,2018-10-23,0.79,17
16142970,5785909,De Baarsjes - Oud-West,Private room,140,3,2,2018-11-04,1.33,40
16143042,18409224,De Pijp - Rivierenbuurt,Entire home/apt,150,2,3,2017-09-03,0.18,0
16145447,105357854,Zuid,Entire home/apt,180,1,0,,,0
16145607,14636168,De Baarsjes - Oud-West,Entire home/apt,119,2,0,,,0
16152086,5617718,Oud-Noord,Private room,110,3,1,2018-08-05,0.24,0
16153200,5633726,Westerpark,Entire home/apt,160,3,27,2018-11-12,1.15,6
16153298,4875280,Centrum-West,Entire home/apt,700,2,14,2018-10-22,0.59,334
16153438,8064016,De Baarsjes - Oud-West,Entire home/apt,175,4,12,2018-09-17,0.51,171
16154724,96074261,Bijlmer-Oost,Private room,180,1,2,2017-06-18,0.11,0
16155324,31613633,Zuid,Entire home/apt,195,2,7,2017-08-10,0.3,0
16155754,24651625,Bijlmer-Centrum,Private room,35,1,178,2018-11-21,7.24,109
16156898,53288796,De Pijp - Rivierenbuurt,Entire home/apt,95,3,39,2018-08-26,1.61,0
16157528,9949116,Oostelijk Havengebied - Indische Buurt,Entire home/apt,200,4,9,2017-07-18,0.37,0
16158854,23863287,Oud-Noord,Entire home/apt,85,2,5,2018-09-23,0.21,0
16159052,68636185,Oud-Oost,Entire home/apt,79,2,1,2016-12-12,0.04,0
16159577,81783992,De Pijp - Rivierenbuurt,Entire home/apt,250,2,3,2017-03-26,0.13,0
16159915,74508186,De Pijp - Rivierenbuurt,Entire home/apt,145,2,25,2017-04-17,1.02,0
16167818,105539028,Centrum-Oost,Private room,100,1,0,,,0
16167843,46878277,Osdorp,Entire home/apt,145,1,3,2017-04-17,0.13,0
16169846,16041165,De Pijp - Rivierenbuurt,Entire home/apt,500,4,12,2018-09-25,0.51,249
16172050,18925294,De Pijp - Rivierenbuurt,Entire home/apt,147,3,6,2018-08-25,0.3,321
16173136,9313843,Oud-Oost,Entire home/apt,140,1,0,,,0
16174274,6945744,Centrum-West,Entire home/apt,150,3,16,2018-11-04,0.77,0
16174370,17456865,Oud-Oost,Entire home/apt,160,2,6,2017-09-10,0.26,25
16175217,5722162,Buitenveldert - Zuidas,Entire home/apt,180,3,5,2018-05-21,0.21,0
16175703,18627408,Centrum-Oost,Entire home/apt,180,2,12,2018-10-01,0.51,11
16176002,105607874,Buitenveldert - Zuidas,Entire home/apt,150,1,9,2018-02-25,0.45,0
16176367,10049567,IJburg - Zeeburgereiland,Entire home/apt,94,13,0,,,0
16177452,105618866,Centrum-West,Private room,125,2,3,2018-08-18,0.36,0
16183056,19787071,De Baarsjes - Oud-West,Entire home/apt,125,1,3,2017-07-19,0.13,0
16183170,14183886,Westerpark,Entire home/apt,87,3,0,,,0
16183878,105674547,Oud-Noord,Entire home/apt,200,3,3,2018-08-03,0.13,0
16185146,41042925,Centrum-West,Entire home/apt,900,1,10,2018-10-22,0.53,361
16185181,20008480,Oostelijk Havengebied - Indische Buurt,Entire home/apt,180,2,21,2018-11-06,0.9,0
16186096,8447078,De Baarsjes - Oud-West,Entire home/apt,119,2,26,2018-12-03,1.16,42
16186980,70439016,Slotervaart,Entire home/apt,180,2,5,2018-04-02,0.25,141
16187178,105701154,Zuid,Entire home/apt,90,2,3,2017-01-15,0.13,0
16187607,16389055,Oud-Oost,Entire home/apt,130,1,3,2017-01-21,0.13,0
16188105,105708894,Centrum-West,Entire home/apt,200,3,6,2017-08-29,0.31,0
16190112,913437,De Baarsjes - Oud-West,Entire home/apt,175,2,17,2018-10-22,0.72,27
16191245,94787319,Watergraafsmeer,Entire home/apt,595,3,9,2018-08-09,0.38,61
16191732,41042925,Centrum-West,Entire home/apt,700,1,6,2017-10-01,0.3,364
16192448,24354514,De Pijp - Rivierenbuurt,Entire home/apt,149,3,36,2018-10-28,1.53,5
16197223,4423464,De Baarsjes - Oud-West,Entire home/apt,150,2,7,2017-05-30,0.3,0
16197533,22879651,IJburg - Zeeburgereiland,Private room,48,2,23,2018-01-07,0.96,0
16197958,389623,De Baarsjes - Oud-West,Entire home/apt,159,4,4,2018-11-22,2.31,107
16198996,27489189,Westerpark,Entire home/apt,42,2,35,2018-11-23,1.48,0
16199463,78567473,Westerpark,Private room,80,2,11,2018-11-11,0.83,10
16199890,105802920,Westerpark,Entire home/apt,125,2,30,2018-03-31,1.29,0
16199928,7594884,De Baarsjes - Oud-West,Entire home/apt,109,3,13,2018-09-29,0.74,0
16200211,47410833,Slotervaart,Entire home/apt,139,4,5,2017-08-22,0.21,0
16201975,6400985,De Pijp - Rivierenbuurt,Private room,70,4,37,2018-07-02,1.8,126
16202534,22879651,IJburg - Zeeburgereiland,Private room,52,2,32,2018-01-01,1.32,0
16202960,22879651,IJburg - Zeeburgereiland,Private room,52,2,30,2018-01-06,1.25,0
16203297,22879651,IJburg - Zeeburgereiland,Private room,52,2,13,2017-12-30,0.55,0
16203884,22879651,IJburg - Zeeburgereiland,Private room,52,2,17,2018-01-06,0.72,0
16204076,22879651,IJburg - Zeeburgereiland,Private room,52,2,20,2018-01-04,0.85,0
16204214,29425470,Oud-Noord,Entire home/apt,140,2,5,2018-08-24,0.27,60
16206442,105862885,Westerpark,Entire home/apt,569,1,16,2018-11-18,0.66,89
16208146,105879755,Centrum-West,Private room,210,7,10,2017-10-01,0.45,0
16208749,7667088,De Pijp - Rivierenbuurt,Entire home/apt,149,1,13,2018-10-14,0.63,0
16210580,22000171,Bos en Lommer,Private room,70,2,151,2018-12-02,6.24,53
16211736,25677161,Centrum-West,Private room,195,5,30,2018-11-24,2.13,264
16212126,14915010,Centrum-Oost,Entire home/apt,125,3,14,2018-09-03,0.6,6
16212507,669178,Oostelijk Havengebied - Indische Buurt,Entire home/apt,149,2,18,2018-12-02,0.9,0
16222476,3955912,Buitenveldert - Zuidas,Entire home/apt,179,2,9,2017-09-19,0.37,0
16222778,106001550,Centrum-West,Private room,70,3,26,2018-11-27,1.08,88
16223096,106003312,Bos en Lommer,Private room,135,1,63,2018-10-21,2.68,355
16223491,8895368,De Pijp - Rivierenbuurt,Entire home/apt,120,3,17,2018-02-25,0.75,0
16223978,44485724,De Baarsjes - Oud-West,Private room,110,2,7,2018-05-26,0.29,0
16224376,45659759,Centrum-Oost,Entire home/apt,120,2,41,2018-06-16,1.71,0
16226512,45167463,Oud-Oost,Entire home/apt,150,3,12,2018-08-27,0.6,0
16233376,29864655,De Pijp - Rivierenbuurt,Entire home/apt,114,4,2,2017-10-23,0.08,0
16233999,44025751,De Baarsjes - Oud-West,Entire home/apt,90,2,12,2018-04-11,0.5,2
16234075,106103080,Oud-Oost,Entire home/apt,80,3,2,2017-01-01,0.08,0
16235122,6418831,Centrum-West,Entire home/apt,101,1,4,2017-01-06,0.17,0
16235797,35394837,Centrum-Oost,Private room,240,1,142,2018-11-17,5.92,66
16235805,21561036,Oud-Noord,Entire home/apt,89,2,8,2018-08-19,0.34,0
16239995,7026312,Zuid,Entire home/apt,140,2,15,2018-07-14,0.76,81
16246774,106222745,Westerpark,Private room,70,1,20,2018-11-09,0.82,0
16247641,22032512,De Pijp - Rivierenbuurt,Private room,60,3,44,2018-11-18,1.82,30
16247842,105536860,Zuid,Private room,68,2,19,2018-10-28,0.81,21
16249018,106233076,Centrum-Oost,Private room,120,2,48,2018-10-29,2.05,354
16249620,15996910,Centrum-West,Private room,75,1,124,2018-11-18,5.16,32
16249682,65859990,De Pijp - Rivierenbuurt,Entire home/apt,143,2,10,2017-08-17,0.43,0
16249820,15996910,Centrum-West,Private room,75,1,108,2018-12-03,4.49,34
16250058,65859990,Zuid,Entire home/apt,130,2,10,2017-08-21,0.43,0
16250628,7594884,De Baarsjes - Oud-West,Entire home/apt,149,3,0,,,0
16250935,7594884,De Baarsjes - Oud-West,Entire home/apt,119,3,0,,,0
16250956,65859990,Centrum-Oost,Entire home/apt,240,2,19,2017-11-11,0.79,0
16253557,44175289,De Pijp - Rivierenbuurt,Private room,83,2,51,2018-11-25,2.13,250
16254232,31005879,De Pijp - Rivierenbuurt,Entire home/apt,185,3,3,2017-04-09,0.14,0
16254318,102253386,De Pijp - Rivierenbuurt,Private room,130,2,108,2018-12-02,4.6,309
16254749,106283475,De Pijp - Rivierenbuurt,Entire home/apt,1000,3,10,2017-09-25,0.43,362
16262533,68552238,Zuid,Entire home/apt,150,2,9,2018-07-30,0.37,0
16263479,65859990,Zuid,Entire home/apt,175,2,22,2018-11-18,0.94,0
16263796,65859990,Centrum-West,Entire home/apt,127,3,25,2018-10-29,1.06,8
16264055,106357936,Centrum-West,Entire home/apt,275,1,36,2018-10-14,1.54,148
16265237,4662724,De Baarsjes - Oud-West,Entire home/apt,200,3,4,2017-04-16,0.18,0
16265721,106368785,Westerpark,Entire home/apt,110,2,1,2017-03-13,0.05,0
16265950,5979593,Centrum-Oost,Entire home/apt,199,3,3,2017-04-30,0.13,0
16266396,106373958,De Pijp - Rivierenbuurt,Entire home/apt,90,2,11,2018-08-07,0.47,0
16269310,106399080,Oud-Oost,Entire home/apt,120,1,21,2018-11-11,0.87,0
16269728,13659453,Westerpark,Private room,66,5,22,2018-05-20,0.92,31
16270674,39451523,Slotervaart,Entire home/apt,150,2,9,2018-11-04,0.61,358
16270715,14408672,Slotervaart,Entire home/apt,500,2,6,2017-08-14,0.25,90
16270813,62678360,De Pijp - Rivierenbuurt,Entire home/apt,145,4,18,2018-10-17,1.01,335
16272779,89515919,Geuzenveld - Slotermeer,Private room,80,4,27,2018-09-09,1.15,164
16274239,106436983,Bos en Lommer,Private room,65,1,34,2017-09-25,1.45,0
16277689,106467757,De Pijp - Rivierenbuurt,Entire home/apt,130,3,12,2018-05-07,0.51,3
16278253,28141752,Bos en Lommer,Entire home/apt,90,2,2,2017-01-19,0.08,0
16280593,61629911,Zuid,Entire home/apt,135,3,5,2017-07-20,0.21,39
16280897,7269376,Oud-Oost,Entire home/apt,125,2,31,2018-09-16,1.36,0
16282378,78409362,Bos en Lommer,Entire home/apt,150,2,13,2018-10-22,0.66,77
16284951,12452138,Zuid,Private room,72,1,1,2016-12-18,0.04,0
16285191,6995450,Centrum-Oost,Entire home/apt,175,5,5,2018-10-04,0.34,3
16286542,105681650,De Pijp - Rivierenbuurt,Entire home/apt,200,1,1,2016-12-26,0.04,0
16286936,9882618,Westerpark,Entire home/apt,99,3,12,2018-11-18,0.51,58
16287279,36506918,Centrum-West,Entire home/apt,180,5,12,2018-10-13,0.6,97
16291343,9994485,De Pijp - Rivierenbuurt,Entire home/apt,95,3,2,2016-12-29,0.08,0
16291449,5734479,De Pijp - Rivierenbuurt,Entire home/apt,145,2,25,2018-10-22,1.06,47
16292533,106587525,Oud-Noord,Entire home/apt,140,2,7,2018-08-26,0.3,63
16292686,65371869,Oostelijk Havengebied - Indische Buurt,Private room,75,2,7,2017-10-25,0.31,17
16294769,40042248,Westerpark,Entire home/apt,150,2,1,2017-01-01,0.04,0
16295793,79611446,De Pijp - Rivierenbuurt,Entire home/apt,110,2,2,2017-09-15,0.13,0
16296636,25389632,Centrum-Oost,Entire home/apt,250,1,14,2017-07-24,0.63,0
16298977,11125718,Centrum-Oost,Entire home/apt,120,6,98,2018-11-14,4.09,53
16300163,10116811,IJburg - Zeeburgereiland,Entire home/apt,130,2,1,2017-01-02,0.04,0
16301227,106653886,Oud-Noord,Private room,53,2,130,2018-11-17,5.42,72
16301432,106654876,Centrum-Oost,Entire home/apt,120,2,5,2017-05-09,0.21,0
16305353,53716298,Centrum-Oost,Entire home/apt,250,3,20,2018-07-15,1.18,0
16306148,65859990,De Baarsjes - Oud-West,Entire home/apt,100,3,12,2018-06-24,0.63,0
16306480,105584879,De Baarsjes - Oud-West,Entire home/apt,154,2,16,2018-01-01,0.74,0
16309838,9668629,Westerpark,Private room,150,7,0,,,0
16317272,46779856,Oud-Oost,Entire home/apt,199,5,22,2018-05-09,0.94,0
16318081,18428254,De Pijp - Rivierenbuurt,Entire home/apt,115,2,28,2018-11-11,1.19,3
16318223,1039498,Oud-Noord,Entire home/apt,100,3,18,2018-08-01,0.81,4
16318625,106794760,Bos en Lommer,Entire home/apt,76,4,6,2017-08-17,0.28,0
16319032,76810710,De Pijp - Rivierenbuurt,Entire home/apt,254,1,8,2017-09-03,0.34,0
16319674,11792203,De Pijp - Rivierenbuurt,Entire home/apt,129,2,1,2016-12-31,0.04,0
16320941,39501938,Buitenveldert - Zuidas,Entire home/apt,79,2,6,2018-01-01,0.26,0
16321011,31808188,Centrum-Oost,Entire home/apt,195,3,5,2018-05-11,0.21,65
16328199,70126257,Centrum-Oost,Entire home/apt,85,2,8,2018-01-28,0.35,0
16328331,8505391,De Pijp - Rivierenbuurt,Entire home/apt,110,2,1,2017-10-03,0.07,0
16328584,3286734,Westerpark,Entire home/apt,150,2,4,2017-01-20,0.17,0
16328805,106881878,Oostelijk Havengebied - Indische Buurt,Entire home/apt,85,12,14,2018-08-06,0.59,0
16329047,106882352,De Baarsjes - Oud-West,Private room,60,2,81,2018-11-08,3.45,80
16329181,106884629,Oostelijk Havengebied - Indische Buurt,Entire home/apt,85,4,3,2018-11-18,1.01,0
16330136,2054914,Oud-Oost,Entire home/apt,125,2,29,2018-06-01,1.21,4
16332019,61627339,De Baarsjes - Oud-West,Entire home/apt,60,1,11,2018-07-15,0.46,0
16333022,47499392,Bijlmer-Oost,Private room,115,2,4,2018-09-09,0.3,103
16334654,8156784,Bos en Lommer,Entire home/apt,125,2,11,2017-09-17,0.55,0
16339923,27203229,IJburg - Zeeburgereiland,Private room,99,2,28,2018-06-11,1.19,15
16340282,68045080,Centrum-Oost,Entire home/apt,130,2,2,2017-05-05,0.08,0
16340349,64145968,Oostelijk Havengebied - Indische Buurt,Entire home/apt,120,3,27,2018-07-16,1.2,0
16340640,4841032,Centrum-West,Private room,129,1,110,2018-11-18,4.68,308
16340883,106986148,Slotervaart,Entire home/apt,35,6,0,,,0
16340971,84453740,De Pijp - Rivierenbuurt,Entire home/apt,79,2,5,2017-01-20,0.21,0
16341225,12663421,Oud-Oost,Entire home/apt,85,2,23,2018-06-22,0.98,3
16341749,29727747,Westerpark,Private room,70,2,32,2018-11-26,1.34,6
16341879,44168250,Centrum-West,Entire home/apt,150,3,0,,,314
16342080,106999868,Zuid,Entire home/apt,79,2,5,2018-06-23,0.21,0
16342515,44168250,Centrum-West,Entire home/apt,150,3,10,2018-11-22,0.75,317
16342692,107005133,Oud-Oost,Entire home/apt,140,2,12,2018-01-01,0.51,0
16343842,7922782,Centrum-West,Entire home/apt,60,5,0,,,0
16344025,104389329,Centrum-West,Entire home/apt,1600,1,9,2018-07-16,0.42,364
16344505,104389329,Centrum-West,Entire home/apt,999,1,8,2018-05-23,0.36,364
16344860,29812774,Westerpark,Entire home/apt,156,3,4,2018-04-02,0.17,3
16344881,105619435,Centrum-West,Entire home/apt,180,3,13,2017-07-31,0.63,0
16345713,28762138,Watergraafsmeer,Entire home/apt,95,2,9,2018-08-15,0.38,9
16346917,29981251,Centrum-Oost,Entire home/apt,96,4,4,2018-06-07,0.2,0
16348923,19622888,Centrum-West,Entire home/apt,225,2,22,2018-07-01,0.94,75
16349328,2386514,Centrum-West,Entire home/apt,100,3,11,2018-11-19,0.49,9
16350016,102064815,Zuid,Entire home/apt,120,3,144,2018-11-28,6.13,204
16352821,2991842,Oud-Noord,Entire home/apt,250,2,5,2018-09-17,0.24,82
16354116,8543470,Watergraafsmeer,Entire home/apt,150,2,16,2018-10-23,0.66,47
16355117,19094953,Zuid,Entire home/apt,300,3,12,2018-10-15,0.86,86
16356689,68683210,Centrum-West,Private room,70,1,0,,,0
16358656,8125119,Zuid,Entire home/apt,88,2,0,,,0
16358728,14874061,De Pijp - Rivierenbuurt,Entire home/apt,100,2,1,2017-08-01,0.06,0
16358769,88077505,De Baarsjes - Oud-West,Entire home/apt,125,8,0,,,0
16359548,29727747,Westerpark,Private room,50,1,81,2018-12-01,3.4,7
16360498,23179135,Oud-Noord,Entire home/apt,205,3,2,2017-02-08,0.09,0
16361106,4329209,Oud-Oost,Entire home/apt,235,2,14,2018-08-12,0.69,160
16361896,15440492,De Baarsjes - Oud-West,Entire home/apt,149,3,0,,,0
16363349,2717366,Westerpark,Private room,96,3,67,2018-11-18,2.88,326
16364915,60225972,Oud-Noord,Private room,74,2,41,2018-07-24,2.03,0
16369953,20399470,Bos en Lommer,Entire home/apt,75,5,0,,,0
16370355,107172093,De Pijp - Rivierenbuurt,Entire home/apt,135,6,3,2018-01-05,0.13,0
16370856,9995800,De Baarsjes - Oud-West,Private room,55,3,0,,,0
16371446,87871054,Westerpark,Entire home/apt,79,2,13,2018-08-18,0.55,0
16371891,25680734,Centrum-West,Entire home/apt,150,3,27,2018-12-01,1.29,4
16372941,107230919,Noord-West,Entire home/apt,150,2,0,,,0
16373133,64332239,Oostelijk Havengebied - Indische Buurt,Private room,45,9,4,2017-09-10,0.17,0
16373167,107239159,Westerpark,Entire home/apt,121,3,10,2018-07-07,0.89,0
16374319,517215,IJburg - Zeeburgereiland,Entire home/apt,160,3,0,,,246
16374467,107248677,De Baarsjes - Oud-West,Entire home/apt,180,2,25,2018-09-18,1.06,0
16375413,26917345,De Baarsjes - Oud-West,Entire home/apt,90,3,4,2018-05-31,0.17,0
16376319,107262947,Noord-Oost,Entire home/apt,55,181,0,,,363
16378597,746397,Zuid,Entire home/apt,75,2,0,,,0
16379079,107282462,De Baarsjes - Oud-West,Entire home/apt,120,2,17,2018-08-20,0.72,3
16385016,107329404,De Baarsjes - Oud-West,Entire home/apt,125,3,5,2018-09-24,0.27,0
16385090,91257438,Centrum-West,Private room,105,1,69,2018-12-02,2.94,24
16386937,76744839,Centrum-West,Entire home/apt,180,2,0,,,0
16387389,107344918,Oud-Oost,Entire home/apt,180,2,9,2017-03-26,0.38,0
16387435,68849017,Oud-Noord,Entire home/apt,70,2,4,2017-02-20,0.17,0
16387547,6274857,De Baarsjes - Oud-West,Entire home/apt,120,2,2,2017-01-02,0.08,0
16388152,3814941,De Pijp - Rivierenbuurt,Entire home/apt,110,5,24,2018-10-08,1.15,358
16388616,72546470,Westerpark,Private room,115,2,76,2018-09-07,3.23,225
16389105,72546470,Centrum-West,Private room,135,3,36,2018-11-07,1.52,246
16389362,8558897,Centrum-Oost,Entire home/apt,320,1,75,2018-12-02,3.38,290
16390447,107367516,Centrum-West,Private room,72,2,23,2018-11-25,0.98,49
16391366,107372728,Centrum-West,Entire home/apt,187,3,31,2018-11-19,1.32,126
16393456,422024,Westerpark,Entire home/apt,220,5,8,2018-04-06,0.4,7
16394113,107386553,De Baarsjes - Oud-West,Entire home/apt,115,3,12,2018-09-30,0.51,0
16398884,107433693,Westerpark,Entire home/apt,95,2,23,2018-11-25,0.97,13
16399269,870588,Centrum-Oost,Entire home/apt,95,3,14,2017-05-29,0.59,6
16399869,70194496,Gaasperdam - Driemond,Private room,55,2,6,2018-11-18,0.26,86
16401179,107448990,Centrum-West,Private room,140,1,67,2018-10-15,2.84,271
16401315,107451990,Centrum-West,Private room,160,3,42,2018-12-04,1.79,117
16401437,6953572,Centrum-Oost,Entire home/apt,99,2,23,2018-10-14,1.09,4
16401807,107448990,Centrum-West,Entire home/apt,140,1,68,2018-11-25,2.88,255
16402029,107456103,De Pijp - Rivierenbuurt,Entire home/apt,160,2,17,2018-08-13,0.8,59
16404688,107474210,Oud-Noord,Entire home/apt,204,4,15,2018-10-28,0.64,39
16405376,107478497,Centrum-West,Entire home/apt,319,2,0,,,0
16405499,107481045,De Baarsjes - Oud-West,Private room,55,2,28,2017-10-21,1.2,0
16409237,107451990,Centrum-West,Private room,160,3,38,2018-12-04,1.62,290
16409349,49971934,De Aker - Nieuw Sloten,Private room,65,2,31,2017-11-01,1.31,0
16411584,83673574,Oostelijk Havengebied - Indische Buurt,Private room,31,18,0,,,0
16411764,55527731,De Baarsjes - Oud-West,Private room,65,1,6,2017-07-16,0.3,0
16413162,12266373,De Baarsjes - Oud-West,Entire home/apt,199,3,24,2018-09-23,1.07,30
16419663,8916868,Bos en Lommer,Entire home/apt,160,2,22,2018-10-21,0.92,364
16420325,37154997,De Pijp - Rivierenbuurt,Entire home/apt,140,3,8,2018-04-05,0.33,0
16420514,9249163,Centrum-Oost,Entire home/apt,199,5,15,2018-05-26,0.64,51
16420575,4977396,Westerpark,Entire home/apt,375,1,1,2017-09-17,0.07,11
16420950,89800982,De Pijp - Rivierenbuurt,Entire home/apt,150,3,3,2018-07-30,0.32,12
16422292,107649052,De Pijp - Rivierenbuurt,Entire home/apt,200,2,24,2018-10-07,1.21,16
16422457,471709,Watergraafsmeer,Entire home/apt,179,3,15,2018-09-08,0.64,0
16423120,43086941,Centrum-West,Private room,120,1,4,2017-07-30,0.17,0
16424739,18586879,Bos en Lommer,Entire home/apt,99,3,1,2017-09-16,0.07,0
16425583,17905452,Zuid,Entire home/apt,250,4,2,2018-08-15,0.36,11
16426041,13090722,Watergraafsmeer,Entire home/apt,89,7,0,,,0
16431304,107223176,Bos en Lommer,Entire home/apt,100,2,3,2017-09-05,0.15,0
16432765,107745115,De Baarsjes - Oud-West,Entire home/apt,100,2,6,2017-03-30,0.27,0
16433458,31125195,Slotervaart,Entire home/apt,45,4,21,2017-07-11,0.9,47
16433507,2219725,Westerpark,Private room,100,1,9,2017-05-28,0.38,0
16435018,107762360,Centrum-Oost,Private room,150,3,54,2018-11-20,2.28,322
16435639,37154997,De Pijp - Rivierenbuurt,Entire home/apt,80,3,5,2018-07-14,0.21,0
16436272,107771924,Westerpark,Entire home/apt,110,2,5,2017-02-19,0.22,0
